encompass_id,name,action
27872957,FAMILY DOLLAR #7510,create
27872958,FAMILY DOLLAR #7680,create
27872959,FAMILY DOLLAR #7786,create
27872960,FAMILY DOLLAR #7945,create
27872961,FAMILY DOLLAR #8014,create
27872962,FAMILY DOLLAR #8024,create
27872963,FAMILY DOLLAR #8603,create
27872964,FAMILY DOLLAR #9239,create
27872965,FAMILY DOLLAR #9372,create
27873190,FAST TRAK #5,create
27873313,FOOD MART (DYER ST),create
27873314,SUPER STOP (EL PASO),create
27873315,GOOD TIME MARKET (EL PASO),create
27873340,FIVE BELOW #5059,create
27873341,FIVE BELOW #5058,create
27873342,FIVE BELOW #5060,create
27873343,FIVE BELOW #5053,create
27873386,COUNTRY STYLE STORE,create
27873441,FAST MARKET #4575,create
27873442,FAST MARKET #4571,create
27873443,FAST MARKET #4570,create
27873444,FAST MARKET #4574,create
27873445,FAST MARKET #4572,create
27873446,FAST MARKET #4573,create
27873447,FAST MARKET #4576,create
27873448,FAST MARKET #4577,create
27873449,FAST MARKET #4579,create
27873450,FAST MARKET #4578,create
27873451,FAST MARKET #4580,create
27873626,R LIQUORS,create
27873923,CAZERES #2 VIVA,create
27873990,SPECS #206,create
27874160,LOWE'S HOME IMPROVEMENT #1152,create
27874161,LOWE'S HOME IMPROVEMENT #1137,create
27874162,LOWE'S HOME IMPROVEMENT #1146,create
27874163,LOWE'S HOME IMPROVEMENT #2928,create
27874232,DOLLAR GENERAL #22487,create
27874259,ALBERTSONS #3249,create
27874267,FIVE BELOW #5088,create
27874287,FLORES MEAT MARKET (TITANIC AVE),create
27874288,MILAGRO GROCERY,create
27874362,FIVE BELOW #5055,create
27874402,CIRCLE K #6620,create
27874437,ASCENSION STORE,create
27874522,HIGHLANDER HOSPITAL,create
27874544,SPEC'S #208,create
27874607,WESTERN BEVERAGES #93,create
27874644,FIVE BELOW #5054,create
27874653,SPEC'S #205,create
27874778,MURPHYS USA #8954,create
27874786,EL FANDANGO MINI,create
27874892,YSLETA BORDER PATROL MWR,create
27874906,BROWN STREET MARKET,create
27874907,IN-N-OUT GAS STATION #3,create
27874916,HOWDY'S,create
27875027,CLOVERKEY (EAST CAMPUS),create
27875028,CLOVERKEY (MEMORIAL CAMPUS),create
27875086,CLOVER KEY HALLMARK,create
27875146,CIRCLE K #9217,create
27875192,FIVE BELOW #5105,create
27875239,CIRCLE K #9206,create
27875311,DOLLAR GENERAL #24224,create
27875322,MURPHY'S #8998,create
27875329,CAZARES BURRITOS MESA,create
27875671,A&A MEAT MARKET,create
27875825,DON PANCHO'S TORTILLA FACTORY,create
27875829,MURPHY'S 8993,create
27875849,MURPHY'S #8604,create
27875949,SPEC'S #180,create
27875956,DETOUR MINI MART,create
27876013,FORTE GAS II,create
27876154,COYOTE FUEL,create
27876194,ONE 15 NEIGHBORHOOD STORE,create
27876206,ARZATE GROCERY,create
27876257,LA ESTRELLA NE,create
27876259,LA ESTRELLA HORIZON,create
27876485,CIRCLE K #9703,create
27876527,HOME DEPOT #428,create
27876572,7-ELEVEN #47209,create
27876737,IN N OUT 4,create
27876817,DOLLAR TREE #6468,create
27876818,DOLLAR TREE #8382,create
27876819,DOLLAR TREE #5916,create
27876820,DOLLAR TREE #7871,create
27876821,DOLLAR TREE #5817,create
27876822,DOLLAR TREE #5463,create
27876823,DOLLAR TREE #2673,create
27876824,DOLLAR TREE #3112,create
27876825,DOLLAR TREE #4781,create
27876826,DOLLAR TREE #2995,create
27876827,DOLLAR TREE #6411,create
27876828,DOLLAR TREE #3163,create
27876829,DOLLAR TREE #6375,create
27876842,DOLLAR TREE #6557,create
27876891,DOLLAR TREE #8873,create
27876895,DOLLAR TREE #5337,create
27876896,DOLLAR TREE #8932,create
27876947,WALGREENS #21444,create
27876987,SHAMROCK FOOD COMPANY,create
27877115,7-ELEVEN #47221,create
27877116,7-ELEVEN #47211,create
27877117,7-ELEVEN #47215,create
27877118,7-ELEVEN #47218,create
27877119,7-ELEVEN #47223,create
27877120,7-ELEVEN #47212,create
27877121,7-ELEVEN #24589,create
27877122,7-ELEVEN #47230,create
27877124,7-ELEVEN #47327,create
27877146,7 ELEVEN #47216,create
27877147,7 ELEVEN #47217,create
27877148,7 ELEVEN #47220,create
27877149,7 ELEVEN #47224,create
27877150,7 ELEVEN #47222,create
27877152,7 ELEVEN #47225,create
27877153,7 ELEVEN #47226,create
27877154,7 ELEVEN #47233,create
27877155,7 ELEVEN #47235,create
27877157,7 ELEVEN #47213,create
27877251,CIRCLE K #9045,create
27877351,DOLLAR TREE #9174,create
27877374,NORTHERN TOOL #669,create
27877380,QT #7909,create
27877451,HAYES MINI MART,create
27877452,DESERT POLE (ESKIMO HUT),create
27877495,DON JOSE MEAT MARKET,create
27877507,ESKIMO HUT HORIZON,create
27877511,HORIZON BAKERY,create
27877710,DOLLAR TREE #10588,create
27877797,DOLLAR TREE #2660,create
27877799,DOLLAR TREE #2703,create
27877804,DOLLAR TREE #4650,create
27877806,DOLLAR TREE #4694,create
27877809,DOLLAR TREE #4777,create
27877905,DOLLAR TREE #2698,create
27877907,DOLLAR TREE #4835,create
27877908,DOLLAR TREE #5283,create
27877915,DOLLAR TREE #8092,create
27878045,MURPHY USA #7936,create
27878074,ALBERTSON'S #30,create
27878183,MURPHYS USA #8810,create
27878248,MURPHY USA #7931,create
27878249,CLASSIC AUTO,create
27878251,FOOD MART 4,create
27878357,CIRCLE K #9953,create
27878433,PILOT #131200,create
27878453,CIRCLE K #2709704,create
27878472,OASIS BEER AND DAQUIRI,create
27878476,DOLLAR TREE #10208,create
27878610,FORTE GAS PEBBLE HILLS,create
27878678,CAZAREA BURRITO DONIPHAN,create
27878699,7 ELEVEN #47207,create
27878700,7 ELEVEN #47210,create
27878701,7 ELEVEN #47208,create
27878702,7 ELEVEN #47214,create
27878704,7 ELEVEN #47219,create
27878706,7 ELEVEN #47228,create
27878708,7 ELEVEN #47232,create
27878717,7 ELEVEN #47231,create
27878719,7 ELEVEN #47229,create
122,TARGET #0083,create
133,DK 7-11 #404,create
184,UNITED #506,create
617,DRUG EMPORIUM #262,create
1003,UNITED #502,create
1005,UNITED #505,create
1007,UNITED #511,create
1013,FOOD KING #81,create
1020,DK 7-11 #402,create
1022,DK 7-11 #405,create
1028,DK 7-11 #411,create
1029,DK 7-11 #412,create
1030,DK 7-11 #413,create
1031,DK 7-11 #414,create
1032,DK 7-11 #417,create
1033,DK 7-11 #418,create
1107,PANTRY FOOD STORE,create
1166,PRONTO FOOD MART,create
1428,UNITED #540,create
2184,LOWE'S #85,create
2374,UNITED #501,create
2427,DK 7-11 #401,create
2879,JACK'S MARKET & GRILL 1,create
3010,DK 7-11 #416,create
3130,UNITED #536,create
3210,JOSHUA PARK GROCERY,create
3564,UNITED #550,create
4597,UNITED #509,create
4599,UNITED #508,create
4600,UNITED #507,create
4605,UNITED #512,create
4615,UNITED #535,create
4630,BRADY'S,create
4639,WALMART SUPERCENTER #861,create
4662,E-Z MART #4287,create
4665,E-Z MART #4417,create
4666,E-Z MART #4256,create
4668,E-Z MART #4257,create
4679,DK 7-11 #421,create
4684,WALGREENS #4819,create
4710,LOWE'S #82,create
4721,WALGREENS #4822,create
4749,UNITED #537,create
4750,WALGREENS #4821,create
4767,CONOCO TRUCK STOP,create
4819,WALMART SUPERCENTER #945,create
5193,UNITED #503,create
5204,UNITED #518,create
5252,SWIFT STOP #3,create
5300,SWIFT STOP #4,create
5336,IGA FOODLINER,create
5362,DK 7-11 #424,create
5392,WALGREENS #4820,create
5488,KWIK STOP #4 LEVELLAND,create
5515,L&D'S QWIK MART,create
5668,WALGREENS #5996,create
5677,LORI'S GIFT SHOP #157,create
5812,FAST STOP #15,create
5935,UNITED #551,create
6200,LOWE'S #8,create
6236,LOWE'S #10,create
6303,KWIK STOP GROCERY BEER AND WINE,create
6348,SAM'S CLUB #8270,create
6368,BOLTONS #14,create
6382,J&B COFFEE,create
6431,LOWE'S #33,create
6435,AJS MINI MART,create
6440,WALMART SUPERCENTER #927,create
6515,TEXAS ROADHOUSE (LUBBOCK),create
6648,CEFCO/TAYLOR FOOD MART #2068,create
6655,WALMART DIV 1 #626,create
6657,LA SUPER (CLOVIS RD),create
6709,WALMART SUPERCENTER #3826,create
6788,CEFCO/TAYLOR FOOD MART #2074,create
6831,APPLEBEES (LOOP 289,create
6929,CAPROCK CAFE (34TH),create
6934,MARKET SQ THRIFTWAY (WELLINGTO,create
6954,LONE STAR OYSTER BAR,create
6964,LOWE'S #6,create
6979,WALMART SUPERCENTER #1051,create
6999,LOWE'S #49 (SE 2ND ST),create
7061,WALGREENS #7853,create
7140,NAZ STOP,create
7156,LOWE'S #62,create
7233,CVS #7272,create
7234,CVS #7274,create
7241,CVS #7811,create
7242,CVS #7830,create
7243,CVS #8340,create
7263,LOWE'S #66,create
7283,JACK'S MARKET & GRILL #3,create
7286,CVS #7704,create
7333,CEFCO/TAYLOR FOOD MART #2008,create
7334,CEFCO/TAYLOR FOOD MART #2070,create
7340,LOWE'S #61,create
7341,LOWE'S #65,create
7351,TIPS LIQUOR,create
7385,CVS #7707,create
7420,MURPHYS USA #7382,create
7421,WALMART SUPERCENTER #900,create
7423,MURPHYS USA #7678,create
7438,TARGET #2190,create
7460,WALGREENS #10283,create
7471,CVS #1533,create
7504,WALMART SUPERCENTER #4299,create
7511,MURPHYS USA #7427,create
7529,CVS #7277,create
7544,NOTHIN BUTT SMOKES #8,create
7551,BOLTON'S SELF SERVE #1,create
7580,KRESS FUEL,create
7714,SCOOTER CONV STORE,create
7737,LIQUOR LOFT,create
7757,SSP PARTNERS,create
7758,WILLEY'S FOOD STORE,create
7763,NICK STOP,create
7783,RED RAIDER OUTFITTERS,create
7810,CAPROCK CAFE (82ND),create
7838,LOWE'S #11,create
7848,DOLLAR GENERAL #1964,create
7849,DOLLAR GENERAL #1713,create
7850,DOLLAR GENERAL #7593,create
7851,DOLLAR GENERAL #4074,create
7860,DOLLAR GENERAL #1732,create
7861,DOLLAR GENERAL #4132,create
7862,DOLLAR GENERAL #11272,create
7865,DOLLAR GENERAL #1922,create
7866,DOLLAR GENERAL #1640,create
7867,DOLLAR GENERAL #3669,create
7869,DOLLAR GENERAL #6935,create
7873,DOLLAR GENERAL #0574,create
7875,DOLLAR GENERAL #1805,create
7878,DOLLAR GENERAL #4878,create
7881,DOLLAR GENERAL #10560,create
7887,DOLLAR GENERAL #1875,create
7888,DOLLAR GENERAL #1627,create
7889,DOLLAR GENERAL #10144,create
7890,DOLLAR GENERAL #12040,create
7900,DOLLAR GENERAL #8801,create
7902,DOLLAR GENERAL #1677,create
7903,DOLLAR GENERAL #10044,create
7906,DOLLAR GENERAL #1701,create
7907,DOLLAR GENERAL #8234,create
7924,DOLLAR GENERAL #6267,create
7925,DOLLAR GENERAL #10559,create
7926,DOLLAR GENERAL #7642,create
7927,DOLLAR GENERAL #3213,create
7928,DOLLAR GENERAL #1628,create
7932,DOLLAR GENERAL #10110,create
7933,DOLLAR GENERAL #8860,create
7934,DOLLAR GENERAL #7588,create
7935,DOLLAR GENERAL #1938,create
7936,DOLLAR GENERAL #3552,create
7937,DOLLAR GENERAL #1641,create
7939,DOLLAR GENERAL #3359,create
7997,MURPHY USA #7081,create
8078,FAST STOP #27,create
8097,MURPHY USA #7142,create
8102,LOVES TRAVEL CENTER #247,create
8110,DOLLAR GENERAL #11614,create
8145,LOWE'S SUPER S #131,create
8152,UNITED #543 TASTE OF MKT ST.,create
8159,OLLIE'S LIQUOR,create
8163,DOLLAR GENERAL #12125,create
8167,PILOT #73300,create
8175,PINKIES #46,create
8178,PINKIES #44,create
9937,UNITED EXPRESS #552,create
9966,UNITED EXPRESS #502,create
277924,SWIFT STOP,create
278131,19TH ST LIQUOR,create
278170,180 EXPRESS,create
278208,BOLTONS 17,create
278322,LA SUPER (W 5TH ST),create
278528,CHUCKS 4 WAY,create
2788591,ENDZONE,create
2788635,DOCS LIQUOR #184,create
2788636,DOC'S BEER #185,create
2788637,DOCS BEER & WINE #181,create
27863222,SPECS #107,create
27863289,DOLLAR GENERAL #13642,create
27863369,ACADEMY #49,create
27863441,UNITED #553,create
27863453,MURPHYS USA #8689,create
27863662,HAPPY STOP,create
27863973,DOLLAR GENERAL #14228,create
27864084,DOWN TOWN LIQUOR,create
27864162,COSTCO #1163,create
27864187,CVS #4783,create
27864408,DOLLAR GENERAL #14889,create
27864607,HOME DEPOT #505,create
27864681,DOLLAR GENERAL #15112,create
27864737,ESKIMO HUT (FRANK FORD),create
27864771,CHISUM #39,create
27864912,CVS #10521,create
27864926,PILOT #100300,create
27865026,HOME DEPOT #6827,create
27865029,JACK AND JILL (WEST 19TH),create
27865198,HART'S CORNER,create
27865244,RAVI MART (UNIVERSITY AVE),create
27866573,PAK-A-SAK #21,create
27866670,LOVES TRAVEL CENTER #589,create
27867203,TOBACCO EXPRESS,create
27867261,ESKIMO HUT SLIDE RD,create
27867631,Money Order - Lubbock,create
27867716,50TH ST LIQUOR,create
27867753,WALMART SUPERCENTER #6898,create
27867862,HSP STOP,create
27868009,UNITED #579,create
27868057,TEXAS STAR REFRESHMENTS,create
27868084,LOWE'S #40,create
27868085,LOWE'S #9,create
27868117,DOLLAR GENERAL #17209,create
27868230,WALMART NEIGHBORHOOD MKT #5702,create
27868310,CLASSIC MART (S 9TH ST),create
27868512,UNITED SUPERMARKET #555,create
27868721,THRIFTWAY-JB CLAIBOURNE,create
27868756,THE 509,create
27868757,HOME TOWN CONVENIENCE,create
27868822,PETRO XPRESSS,create
27869290,DOLLAR GENERAL #17801,create
27869387,YESWAY #1061,create
27869446,GARRISON'S COUNTRY STORE,create
27869478,THIRSTY TURTLE (96TH ST),create
27869558,DOLLAR GENERAL #17934,create
27869677,UNITED #552,create
27869757,GARRISON FOOD MART #7,create
27869832,YESWAY #102396,create
27869834,YESWAY #1124,create
27869835,YESWAY #1125,create
27869840,EVEREST MART,create
27869896,UNITED EXPRESS #689,create
27870312,DOLLAR GENERAL #18990,create
27870331,ESKIMO HUT FROZEN DTO,create
27870394,DOLLAR GENERAL #19354,create
27870582,DOLLAR GENERAL #19355,create
27870600,J'S LIQUOR (AVE F NW),create
27870604,MJ GROCERY BEER & WINE,create
27870685,2 J'S THRIFTWAY,create
27870693,YESWAY #1167,create
27870694,YESWAY #1153,create
27870695,YESWAY #1157,create
27870697,YESWAY #1152,create
27870698,YESWAY #1156,create
27870702,YESWAY #1158,create
27870704,YESWAY #1155,create
27870721,QUICK TRACK #48,create
27870765,GREEN GORILLA SMOKE & VAPE SHOP #1,create
27870766,GREEN GORILLA SMOKE & VAPE SHOP #2,create
27870857,LONESTAR FUEL STOP,create
27870871,HORSESHOE #2,create
27870888,LIQUOR LOFT #2,create
27871033,WHITE'S 7-11,create
27871144,DOLLAR GENERAL #19922,create
27871520,DOLLAR GENERAL #20248,create
27871532,ADOLPHS BAR & GRILL,create
27871533,BAR PM (UNIVERSITY AVE),create
27871535,BIER HAUS,create
27871537,BUFFALO WILD WINGS 19TH ST,create
27871538,BUFFALO WILD WINGS 82ND ST,create
27871539,BUFFALO WILD WINGS UNIVERSITY AVE,create
27871540,CHIMYS CERVECERIA,create
27871541,CUJOS,create
27871547,JAKES SPORTS CAFE,create
27871550,WRECKED BURGERS & BREWS,create
27871564,SILVER BULLET CLUB,create
27871565,STUDIO LOUNGE &,create
27871567,THE BLUE LIGHT,create
27871569,LUBBOCK BEER GARDEN,create
27871570,THE GAS LIGHT (57TH ST),create
27871582,RODEO 4,create
27871585,LUCKYS ROADHOUSE,create
27871586,SOGGY DOG,create
27871587,COOKS GARAGE,create
27871595,ALAMO DRAFTHOUSE,create
27871601,LAKERIDGE GOLF CLUB,create
27871602,LONE STAR YACHT CLUB,create
27871604,MULESHOE COUNTRY,create
27871606,THE RANGE,create
27871618,CRICKETS DRAFT HOUSE,create
27871619,FUZZYS TACO SHOP BROADWAY,create
27871620,FUZZYS TACO SHOP SLIDE RD,create
27871635,RAZZOOS CAJUN CAFE,create
27871640,TEDDY JACKS HUB,create
27871642,THE BACK 40 GRILL,create
27871643,THE PLAZA RESTAURANT,create
27871644,TORCHYS TACOS (9TH ST),create
27871742,MAIN EVENT (VIVA),create
27871756,LEVELLAND COUNTRY CLUB,create
27871778,SALTGRASS SHARP FWY,create
27871818,THE TEXAS TECH CLUB,create
27871830,WALK ONS BISTREAUX,create
27871892,CORNER STORE (CR 306),create
27871893,LONESTAR TRUCK & TRAILER SALES,create
27871940,QUICK TRACK #67,create
27871941,QUICK TRACK #68,create
27871942,QUICK TRACK #71,create
27871943,QUICK TRACK #65,create
27871969,LOS NOPALES MERCADO,create
27872008,LIQUOR KING,create
27872024,LAMA #66,create
27872026,QUICK TRACK #51403,create
27872054,HOP IN #430472,create
27872088,LITTLE WOODROW'S LUBBOCK,create
27872097,IKE'S WOODFIRE GRILL,create
27872195,FLATLANDS FITNESS,create
27872198,PADUCAH INC,create
27872213,RACE RUNNER #22,create
27872214,RACE RUNNER #21,create
27872222,THE SODA SHACK,create
27872242,YARDLEY TULIA TEXAS C-STORE,create
27872309,RAIDER PACKAGE,create
27872325,TC'S PONDEROSA,create
27872812,FAMILY DOLLAR #10050,create
27872813,FAMILY DOLLAR #10494,create
27872814,FAMILY DOLLAR #10604,create
27872827,FAMILY DOLLAR #11729,create
27872829,FAMILY DOLLAR #11946,create
27872830,FAMILY DOLLAR #11957,create
27872833,FAMILY DOLLAR #12098,create
27872835,FAMILY DOLLAR #12195,create
27872837,FAMILY DOLLAR #12231,create
27872852,FAMILY DOLLAR #2519,create
27872853,FAMILY DOLLAR #2520,create
27872855,FAMILY DOLLAR #2542,create
27872856,FAMILY DOLLAR #2545,create
27872857,FAMILY DOLLAR #2555,create
27872861,FAMILY DOLLAR #2879,create
27872864,FAMILY DOLLAR #3011,create
27872869,FAMILY DOLLAR #3438,create
27872871,FAMILY DOLLAR #3595,create
27872875,FAMILY DOLLAR #4104,create
27872877,FAMILY DOLLAR #4375,create
27872880,FAMILY DOLLAR #4437,create
27872882,FAMILY DOLLAR #4536,create
27872885,FAMILY DOLLAR #4626,create
27872887,FAMILY DOLLAR #4718,create
27872892,FAMILY DOLLAR #5053,create
27872898,FAMILY DOLLAR #6748,create
27872901,FAMILY DOLLAR #7924,create
27872905,FAMILY DOLLAR #8963,create
27873132,RAVI'S LIQUOR (SLIDE RD),create
27873152,FAMILY DOLLAR #12358,create
27873187,COVENANT CHILDREN'S HOSPITAL,create
27873226,PAK-A-SAK #23,create
27873254,DOLLAR GENERAL #21221,create
27873466,ALLSUP''S #102114,create
27873467,ALLSUP'S #102043,create
27873468,ALLSUP'S #102050,create
27873469,ALLSUP'S #102057,create
27873470,ALLSUP'S #102061,create
27873471,ALLSUP'S #102072,create
27873472,ALLSUP'S #102073,create
27873473,ALLSUP'S #102074,create
27873474,ALLSUP'S #102059,create
27873475,ALLSUP'S #102085,create
27873477,ALLSUP'S #102151,create
27873479,ALLSUP'S #102182,create
27873480,ALLSUP'S #102214,create
27873481,ALLSUP'S #102227,create
27873482,ALLSUP'S #102231,create
27873503,ALLSUP'S #102178,create
27873504,ALLSUP'S #102023,create
27873505,ALLSUP'S #102022,create
27873506,ALLSUP'S #102017,create
27873507,ALLSUP'S #102110,create
27873508,ALLSUP'S #102115,create
27873509,ALLSUP'S #102194,create
27873510,ALLSUP'S #102205,create
27873511,ALLSUP'S #102106,create
27873512,ALLSUP'S #102264,create
27873513,ALLSUP'S #102016,create
27873514,ALLSUP'S #102012,create
27873515,ALLSUP'S #102242,create
27873516,ALLSUP'S #102060,create
27873517,ALLSUP'S #102082,create
27873535,ALLSUP'S #102062,create
27873536,ALLSUP'S #102056,create
27873537,ALLSUP'S #102024,create
27873538,ALLSUP'S #102029,create
27873548,ALLSUP'S #102011,create
27873549,ALLSUP'S #102018,create
27873553,ALLSUP'S #102028,create
27873561,ALLSUP'S #102237,create
27873562,ALLSUP'S #102192,create
27873566,ALLSUP'S #102093,create
27873578,ALLSUP'S #102168,create
27873583,ALLSUP'S #102049,create
27873601,ALLSUP'S #102365,create
27873602,ALLSUP'S #102100,create
27873604,ALLSUP'S #102367,create
27873647,THIRSTY'S,create
27873652,DOLLAR GENERAL #21474,create
27873693,UNLEASHED FITNESS LLC,create
27873712,MURPHYS USA #8913,create
27873731,PERFECTS GAS AND GO,create
27873745,D & R GRILL AND BAR,create
27873765,SUNLIGHT FLOYDADA,create
27873766,CORNER STORE 2 (CR 402),create
27873793,MOONLIGHT MATADOR,create
27873794,HOP IN NEW DEAL,create
27873829,HEB #772,create
27873838,4ORE GOLF,create
27873870,THE HART STOP,create
27873882,DOLLAR GENERAL #22719,create
27873883,DOLLAR GENERAL #21804,create
27873885,OL JOES CAFE,create
27873900,CLICK CLACK'S,create
27873902,HOP IN DIMMITT,create
27873926,MURPHYS USA #8933,create
27874002,STARLIGHT AMHERST,create
27874029,FIVE BELOW #5081,create
27874050,THE PUMP & 211 SNACK SHACK,create
27874070,DOLLAR GENERAL #22136,create
27874168,LOWE'S HOME IMPROVEMENT #271,create
27874218,SWIFT STOP #5,create
27874224,BUBBAS 33 (LUBBOCK),create
27874229,GREEN GORRILA #3,create
27874235,TWIN PEAKS LUBBOCK,create
27874330,DIXIE DOG SEAGRAVES,create
27874337,LOGIE'S,create
27874340,BILLIARDS PLUS 2.0,create
27874423,DOLLAR GENERAL #22149,create
27874424,EL MITOTE,create
27874451,DOLLAR GENERAL #22266,create
27874452,SONIK FOOD MART,create
27874464,UNITED #657,create
27874465,PAK A SAK #24,create
27874498,ALLSUP'S #102366,create
27874566,BOSTON KWIK MART,create
27874567,RAIDER LIQUOR,create
27874575,SAVAGE TAVERN,create
27874608,SONIK MART (UNIVERSITY),create
27874617,DOLLAR GENERAL #22784,create
27874669,DOLLAR GENERAL #22982,create
27874695,THE ROOF,create
27874696,STELLA'S (82ND STREET),create
27874708,DOLLAR GENERAL #22972,create
27874735,SPECS #216,create
27874771,BLANCO RIO KG LLC,create
27874780,EL MALECON,create
27874791,FAMILY DOLLAR #12737,create
27874814,MIGUELS BROADWAY,create
27874823,CEFCO/TAYLOR FOOD MART #2081,create
27874825,BULLDOGS GRAB N GO,create
27874846,STUDIO SHOT BAR,create
27874848,DIESEL SOLUTIONS,create
27874927,MURPHYS USA #8985,create
27874931,ALLSUP'S #102380,create
27875006,FAMILY DOLLAR #12841,create
27875018,CIRCLE K #2709094,create
27875019,CIRCLE K #2704486,create
27875020,CIRCLE K #2709093,create
27875021,CIRCLE K #2709096,create
27875031,DOLLAR GENERAL #23543,create
27875063,CORNER STORE 3,create
27875084,TORCHYS TACOS (LOOP 289),create
27875103,GREEN GORILLA #4,create
27875108,QUAKER LIQUOR,create
27875141,FAMILY DOLLAR #12973,create
27875144,TOOT 'N TOTUM #127,create
27875167,SMOKE SHOP GUYS,create
27875187,HORSESHOE #4,create
27875199,CIRCLE K #2709095,create
27875200,CIRCLE K #2704485,create
27875233,FAMILY DOLLAR #13186,create
27875256,QUICK STOP (PLAINVIEW),create
27875257,TEX MART (MULESHOE),create
27875258,BTCM-CEFCO #2079,create
27875278,FAMILY DOLLAR #13276,create
27875296,ONE STOP (N UNIVERSITY),create
27875308,RAVI'S LIQUOR,create
27875383,MURPHY USA #8997,create
27875391,Q STOP,create
27875569,ROAD RANGER #284,create
27875587,BUDDY'S (LUBBOCK),create
27875672,MURPHY USA #8600,create
27875674,THE RAWLS COURSE,create
27875684,FAMILY DOLLAR #13101,create
27875822,PINK PALMS,create
27875828,RED ROBIN 0537 LUBBOCK,create
27875858,GOLD MINE COLLECTABLES,create
27875859,CASA DE MIGUEL,create
27875892,ORLANDO'S - AVE Q,create
27875893,ORLANDO'S - INDIANA AVE,create
27875948,MULLIGANS GOLF BAR,create
27875966,TOOT 'N TOTUM #134,create
27875980,SITE ONE #207,create
27875989,DAVE AND BUSTER'S (LUBBOCK),create
27876007,UN2 MART #2,create
27876008,UN2 MART #1,create
27876009,UN2 MART #3,create
27876010,UN2 MART #5,create
27876011,UN2 MART #4,create
27876019,TOOT 'N TOTUM #133,create
27876044,AJUUA'S LUBBOCK,create
27876097,THE SODA SHACK #2,create
27876120,GPM #6360,create
27876121,GPM #6361,create
27876127,GPM #6364,create
27876190,ACADEMY #268,create
27876196,COPPER LOUNGE,create
27876228,UNITED #553 FUEL CENTER,create
27876229,UNITED #550 FUEL CENTER,create
27876230,UNITED #537 FUEL CENTER,create
27876231,UNITED #508 FUEL CENTER,create
27876232,UNITED #506 FUEL CENTER,create
27876234,WALMART FUEL CENTER #5702,create
27876235,WALMART FUEL CENTER #6898,create
27876237,TOOT 'N TOTUM #131,create
27876252,RUSTY TACO (LUBBOCK),create
27876294,KWALITY LIQUOR,create
27876329,TOOT' N TOTUM #138,create
27876398,UNITED #511 FUEL CENTER,create
27876435,BAR LBK,create
27876452,ATOMIC,create
27876460,UNITED #503 FUEL CENTER,create
27876484,UNITED #551 FUEL CENTER,create
27876556,TOOT N TOTUM #146,create
27876562,TOOT 'N TOTUM #136,create
27876593,CIRCLE K #2709949,create
27876595,MURPHY USA #8655,create
27876623,DOLLAR GENERAL #30238,create
27876646,LOWE'S #171,create
27876679,ALLSUP'S #102461,create
27876680,TOOT 'N TOTUM #137,create
27876683,TOOT 'N TOTUM #132,create
27876684,ELKS LODGE,create
27876715,MURPHY'S OIL #7864,create
27876854,DOLLAR TREE #9003,create
27876855,DOLLAR TREE #2869,create
27876856,DOLLAR TREE #2452,create
27876857,DOLLAR TREE #3169,create
27876858,DOLLAR TREE #7721,create
27876892,DOLLAR TREE #8757,create
27876945,TOOT 'N TOTUM #147,create
27876979,SUGAR PLUM TREE GIFT SHOP,create
27877002,DOLLAR TREE #9499,create
27877003,DOLLAR TREE #9501,create
27877004,DOLLAR TREE #9785,create
27877010,PAK A SAK #26,create
27877025,HEAD HUNTERS HWY 87,create
27877027,HEAD HUNTERS BROWNFIELD,create
27877028,HEAD HUNTERS PARKWAY DR,create
27877031,HEAD HUNTERS COLLEGE AVE,create
27877032,HEAD HUNTERS 19TH ST,create
27877033,HEAD HUNTERS 5TH ST,create
27877035,HEAD HUNTERS 79TH ST,create
27877036,HEAD HUNTERS 34TH ST,create
27877038,HEAD HUNTERS SLIDE RD,create
27877039,HEAD HUNTERS BROADWAY,create
27877040,HEAD HUNTERS 34TH ST (3002),create
27877041,HEAD HUNTERS 82ND,create
27877042,HEAD HUNTERS SLIDE RD (3712),create
27877044,HEAD HUNTERS I 27,create
27877045,HEAD HUNTERS AVE A,create
27877047,HEAD HUNTERS SLIDE RD STE B,create
27877048,HEAD HUNTERS 82ND STE 200,create
27877049,HEAD HUNTERS 19TH ST 6702,create
27877051,HEAD HUNTERS 82ND ST 7402,create
27877052,HEAD HUNTERS LAMESA,create
27877053,HEAD HUNTERS SLIDE RD 904,create
27877054,HEAD HUNTERS PLAINVIEW,create
27877064,CORNER STORE #4,create
27877078,PAK-A-SAK #27,create
27877106,RED FEATHER GOLF AND SOCIAL CLUB,create
27877127,TEXAS AG PLUS,create
27877136,BOLTON SERVICE STATION #12,create
27877159,SLIDE LIQUOR,create
27877186,KOBE JAPANESE STEAKHOUSE & SUSHI BAR,create
27877228,TOOT N TOTUM #144,create
27877234,RAVI'S LIQUOR (82ND),create
27877330,LINNENKUGELS VAPE LOUNGE,create
27877331,METRO GENERAL STORE,create
27877378,NORTHERN TOOL #672,create
27877382,7 ELEVEN #42593,create
27877398,UNITED #509 FUEL CENTER,create
27877399,UNITED #555 FUEL CENTER,create
27877413,7 ELEVEN #42526,create
27877414,7 ELEVEN #42550,create
27877415,7 ELEVEN #42432,create
27877416,7 ELEVEN #42444,create
27877417,7 ELEVEN #42448,create
27877455,7 ELEVEN #42442,create
27877456,7 ELEVEN #42482,create
